shift_id,employee_id,site_id,shift_date,clock_in_time,clock_out_time
S106047,E1137,ST-05,2026-06-20,08:30,16:15
S106134,E1139,ST-03,2026-06-20,19:00,08:30
S106170,E1140,ST-04,2026-06-20,08:00,16:45
S106216,E1141,ST-01,2026-06-20,06:15,16:30
S106252,E1142,ST-03,2026-06-20,06:00,17:00
S106333,E1144,ST-06,2026-06-20,09:15,18:45
S106373,E1145,ST-03,2026-06-20,19:15,08:45
S106478,E1148,ST-01,2026-06-20,09:30,18:30
S106519,E1149,ST-05,2026-06-20,09:00,21:30
S106558,E1150,ST-06,2026-06-20,19:15,06:30
S106601,E1151,ST-04,2026-06-20,06:30,15:30
S106693,E1153,ST-02,2026-06-20,09:00,18:15
S106832,E1156,ST-04,2026-06-20,08:15,18:30
S106965,E1159,ST-06,2026-06-20,19:00,07:45
S107005,E1160,ST-01,2026-06-20,07:00,16:30
S107048,E1161,ST-05,2026-06-20,06:15,16:15
S107090,E1162,ST-03,2026-06-20,08:00,17:15
S107138,E1163,ST-01,2026-06-20,08:15,16:45
S107189,E1164,ST-04,2026-06-20,08:00,18:15
S107240,E1165,ST-05,2026-06-20,07:00,14:30
S107371,E1168,ST-04,2026-06-20,06:00,16:00
S107418,E1169,ST-05,2026-06-20,06:30,14:45
S107560,E1172,ST-04,2026-06-20,09:00,18:15
S107702,E1175,ST-03,2026-06-20,09:00,20:30
S107785,E1177,ST-02,2026-06-20,07:00,17:30
S107919,E1180,ST-06,2026-06-20,06:00,15:00
S107998,E1182,ST-05,2026-06-20,18:00,05:45
S108081,E1184,ST-06,2026-06-20,20:00,09:30
S108129,E1185,ST-04,2026-06-20,06:15,16:00
S108211,E1187,ST-04,2026-06-20,07:00,15:45
S108262,E1188,ST-05,2026-06-20,08:15,12:15
S108302,E1189,ST-03,2026-06-20,09:00,19:00
S108393,E1191,ST-01,2026-06-20,07:00,13:15
S108543,E1195,ST-04,2026-06-20,07:00,16:00
S108591,E1196,ST-04,2026-06-20,18:15,05:45
S108630,E1197,ST-02,2026-06-20,09:00,22:30
S108789,E1200,ST-04,2026-06-20,06:30,18:30
S108836,E1201,ST-06,2026-06-20,06:00,17:45
S108873,E1202,ST-06,2026-06-20,19:00,07:15
S108913,E1203,ST-03,2026-06-20,07:00,19:00
S108960,E1204,ST-02,2026-06-20,08:00,17:00
S109010,E1205,ST-02,2026-06-20,06:15,14:00
S109150,E1208,ST-01,2026-06-20,09:00,18:15
S109291,E1211,ST-01,2026-06-20,06:00,17:15
S109324,E1212,ST-06,2026-06-20,18:15,07:45
S100058,E1002,ST-02,2026-06-21,07:00,11:15
S100111,E1003,ST-03,2026-06-21,08:00,18:00
S100200,E1005,ST-05,2026-06-21,06:00,18:00
S100362,E1009,ST-02,2026-06-21,06:00,
S100406,E1010,ST-01,2026-06-21,07:00,17:30
S100457,E1011,ST-01,2026-06-21,09:30,18:30
S100500,E1012,ST-04,2026-06-21,07:00,13:30
S100541,E1013,ST-04,2026-06-21,09:00,20:15
S100580,E1014,ST-03,2026-06-21,06:15,19:45
S100665,E1016,ST-04,2026-06-21,09:30,19:45
S100711,E1017,ST-05,2026-06-21,09:30,23:00
S100748,E1018,ST-01,2026-06-21,08:15,18:15
S100789,E1019,ST-05,2026-06-21,07:00,11:15
S100833,E1020,ST-03,2026-06-21,06:15,14:15
S100873,E1021,ST-04,2026-06-21,08:00,17:30
S100912,E1022,ST-06,2026-06-21,06:00,12:45
S101001,E1024,ST-01,2026-06-21,06:00,13:30
S101050,E1025,ST-02,2026-06-21,06:30,14:15
S101094,E1026,ST-05,2026-06-21,09:15,15:00
S101135,E1027,ST-06,2026-06-21,06:00,13:15
S101184,E1028,ST-01,2026-06-21,07:00,14:15
S101377,E1032,ST-01,2026-06-21,08:00,15:15
S101430,E1033,ST-01,2026-06-21,09:30,19:00
S101476,E1034,ST-02,2026-06-21,07:30,14:15
S101520,E1035,ST-01,2026-06-21,06:00,12:15
S101642,E1039,ST-04,2026-06-21,07:00,20:30
S101700,E1040,ST-03,2026-06-21,08:00,20:45
S101833,E1043,ST-03,2026-06-21,06:00,17:15
S101927,E1045,ST-05,2026-06-21,06:30,
S101981,E1046,ST-03,2026-06-21,08:00,15:00
S102161,E1050,ST-01,2026-06-21,06:00,19:30
S102200,E1051,ST-06,2026-06-21,06:30,13:45
S102328,E1054,ST-03,2026-06-21,08:00,20:30
S102371,E1055,ST-06,2026-06-21,19:00,08:30
S102510,E1058,ST-04,2026-06-21,08:15,16:15
S102708,E1062,ST-05,2026-06-21,06:00,10:45
S102839,E1065,ST-03,2026-06-21,19:00,08:15
S102879,E1066,ST-05,2026-06-21,07:15,20:15
S102924,E1067,ST-06,2026-06-21,08:00,16:45
S102972,E1068,ST-01,2026-06-21,07:00,18:15
S103017,E1069,ST-05,2026-06-21,07:00,15:15
S103096,E1071,ST-02,2026-06-21,06:00,19:30
S103185,E1073,ST-01,2026-06-21,09:00,18:45
S103233,E1074,ST-05,2026-06-21,09:30,15:30
S103283,E1075,ST-06,2026-06-21,07:15,15:00
S103334,E1076,ST-03,2026-06-21,08:00,14:15
S103382,E1077,ST-04,2026-06-21,19:30,09:00
S103423,E1078,ST-03,2026-06-21,18:15,02:15
S103509,E1080,ST-04,2026-06-21,08:00,20:30
S103586,E1082,ST-04,2026-06-21,06:00,17:45
S103625,E1083,ST-05,2026-06-21,19:00,05:15
S103662,E1084,ST-03,2026-06-21,08:00,21:30
S103703,E1085,ST-04,2026-06-21,08:00,20:30
S103756,E1086,ST-03,2026-06-21,20:15,09:45
S103802,E1087,ST-02,2026-06-21,09:00,19:45
S103847,E1088,ST-05,2026-06-21,08:00,19:30
S104056,E1093,ST-02,2026-06-21,09:00,19:00
S104099,E1094,ST-04,2026-06-21,18:30,08:00
S104143,E1095,ST-03,2026-06-21,06:15,14:15
S104194,E1096,ST-02,2026-06-21,08:00,16:00
S104310,E1099,ST-02,2026-06-21,18:30,08:00
S104360,E1100,ST-06,2026-06-21,06:00,12:15
S104487,E1103,ST-06,2026-06-21,09:30,19:45
S104533,E1104,ST-02,2026-06-21,06:15,14:30
S104672,E1107,ST-04,2026-06-21,07:00,13:30
S104722,E1108,ST-06,2026-06-21,09:00,13:00
S104816,E1110,ST-06,2026-06-21,06:30,16:30
S104858,E1111,ST-05,2026-06-21,06:00,17:30
S104993,E1114,ST-01,2026-06-21,06:15,15:00
S105127,E1117,ST-03,2026-06-21,09:00,19:00
S105168,E1118,ST-03,2026-06-21,08:00,21:30
S105212,E1119,ST-02,2026-06-21,07:00,14:30
S105320,E1121,ST-03,2026-06-21,18:00,03:15
S105364,E1122,ST-03,2026-06-21,08:00,17:30
S105473,E1124,ST-04,2026-06-21,06:00,12:15
S105520,E1125,ST-05,2026-06-21,07:30,12:45
S105569,E1126,ST-06,2026-06-21,09:00,22:00
S105572,E1127,ST-04,2026-06-21,06:30,10:30
S105631,E1128,ST-04,2026-06-21,09:15,22:45
S105672,E1129,ST-04,2026-06-21,08:00,18:30
S105716,E1130,ST-02,2026-06-21,08:15,20:45
S105905,E1134,ST-04,2026-06-21,07:15,16:15
S105953,E1135,ST-05,2026-06-21,06:15,15:30
S106048,E1137,ST-05,2026-06-21,09:00,
S106094,E1138,ST-01,2026-06-21,18:00,04:15
S106171,E1140,ST-04,2026-06-21,06:15,13:15
S106217,E1141,ST-01,2026-06-21,06:15,14:45
S106292,E1143,ST-02,2026-06-21,06:15,15:45
S106334,E1144,ST-06,2026-06-21,08:30,22:00
S106409,E1146,ST-04,2026-06-21,18:00,07:30
S106479,E1148,ST-01,2026-06-21,08:00,19:15
S106520,E1149,ST-05,2026-06-21,06:00,13:30
S106602,E1151,ST-04,2026-06-21,06:00,14:15
S106694,E1153,ST-02,2026-06-21,06:00,12:00
S106791,E1155,ST-03,2026-06-21,07:00,16:45
S106833,E1156,ST-04,2026-06-21,06:30,13:30
S106881,E1157,ST-05,2026-06-21,09:00,18:00
S106924,E1158,ST-04,2026-06-21,06:00,12:45
S106966,E1159,ST-06,2026-06-21,20:00,09:15
S107006,E1160,ST-01,2026-06-21,06:00,19:30
S107091,E1162,ST-03,2026-06-21,08:00,20:00
S107190,E1164,ST-04,2026-06-21,06:15,14:00
S107289,E1166,ST-06,2026-06-21,08:00,14:30
S107372,E1168,ST-04,2026-06-21,09:30,22:15
S107419,E1169,ST-05,2026-06-21,06:00,15:30
S107512,E1171,ST-02,2026-06-21,06:15,19:00
S107561,E1172,ST-04,2026-06-21,06:00,19:00
S107703,E1175,ST-03,2026-06-21,08:30,16:30
S107744,E1176,ST-06,2026-06-21,19:00,05:30
S107786,E1177,ST-02,2026-06-21,08:00,13:00
S107830,E1178,ST-03,2026-06-21,06:15,14:00
S107880,E1179,ST-05,2026-06-21,06:15,11:45
S107920,E1180,ST-06,2026-06-21,08:00,17:45
S107966,E1181,ST-04,2026-06-21,18:30,08:00
S107999,E1182,ST-05,2026-06-21,20:00,03:15
S108038,E1183,ST-06,2026-06-21,18:00,03:15
S108130,E1185,ST-04,2026-06-21,09:15,22:15
S108212,E1187,ST-04,2026-06-21,07:00,18:15
S108260,E1188,ST-02,2026-06-21,06:30,20:00
S108303,E1189,ST-03,2026-06-21,06:30,16:15
S108352,E1190,ST-05,2026-06-21,06:15,16:15
S108443,E1192,ST-05,2026-06-21,06:15,14:15
S108481,E1193,ST-03,2026-06-21,06:15,16:15
S108544,E1195,ST-04,2026-06-21,08:00,21:30
S108683,E1198,ST-04,2026-06-21,08:15,20:00
S108739,E1199,ST-05,2026-06-21,06:00,15:15
S108874,E1202,ST-06,2026-06-21,18:30,
S109151,E1208,ST-01,2026-06-21,09:00,19:15
S109203,E1209,ST-05,2026-06-21,08:30,
S109249,E1210,ST-03,2026-06-21,06:30,20:00
S100010,E1001,ST-01,2026-06-22,06:00,15:45
S100059,E1002,ST-02,2026-06-22,07:15,16:00
S100112,E1003,ST-03,2026-06-22,06:15,15:15
S100158,E1004,ST-03,2026-06-22,20:00,08:30
S100201,E1005,ST-05,2026-06-22,07:00,15:30
S100253,E1006,ST-04,2026-06-22,06:00,17:15
S100256,E1006,ST-01,2026-06-22,08:30,12:30
S100327,E1008,ST-03,2026-06-22,06:00,
S100363,E1009,ST-02,2026-06-22,06:00,18:00
S100407,E1010,ST-01,2026-06-22,06:00,14:15
S100542,E1013,ST-04,2026-06-22,08:00,20:15
S100581,E1014,ST-03,2026-06-22,07:15,20:15
S100616,E1015,ST-05,2026-06-22,07:15,15:30
S100670,E1016,ST-05,2026-06-22,08:00,12:00
S100712,E1017,ST-05,2026-06-22,06:00,18:00
S100749,E1018,ST-01,2026-06-22,08:15,18:30
S100834,E1020,ST-03,2026-06-22,09:00,18:30
S100876,E1021,ST-04,2026-06-22,06:00,17:45
S100913,E1022,ST-06,2026-06-22,08:15,18:00
S100917,E1022,ST-03,2026-06-22,06:15,10:15
S100958,E1023,ST-01,2026-06-22,08:30,17:30
S101002,E1024,ST-01,2026-06-22,08:00,16:45
S101051,E1025,ST-02,2026-06-22,09:00,19:45
S101095,E1026,ST-05,2026-06-22,08:30,21:15
S101136,E1027,ST-06,2026-06-22,08:15,18:00
S101187,E1028,ST-01,2026-06-22,08:00,17:30
S101230,E1029,ST-04,2026-06-22,09:00,18:00
S101282,E1030,ST-03,2026-06-22,06:15,16:00
S101378,E1032,ST-01,2026-06-22,08:15,18:15
S101431,E1033,ST-01,2026-06-22,09:30,18:45
S101477,E1034,ST-02,2026-06-22,06:00,14:30
S101524,E1035,ST-01,2026-06-22,06:00,19:00
S101527,E1036,ST-03,2026-06-22,07:00,19:00
S101608,E1038,ST-06,2026-06-22,06:00,18:30
S101643,E1039,ST-04,2026-06-22,07:15,16:45
S101701,E1040,ST-03,2026-06-22,08:00,17:15
S101791,E1042,ST-03,2026-06-22,09:00,20:45
S101834,E1043,ST-03,2026-06-22,07:30,16:45
S101883,E1044,ST-02,2026-06-22,20:00,07:30
S101928,E1045,ST-05,2026-06-22,07:00,15:15
S102068,E1048,ST-01,2026-06-22,06:30,14:45
S102117,E1049,ST-01,2026-06-22,06:30,15:45
S102162,E1050,ST-01,2026-06-22,08:15,19:45
S102201,E1051,ST-06,2026-06-22,09:00,20:00
S102251,E1052,ST-01,2026-06-22,07:00,17:30
S102329,E1054,ST-03,2026-06-22,09:00,18:15
S102560,E1059,ST-05,2026-06-22,08:00,16:45
S102609,E1060,ST-02,2026-06-22,08:00,16:30
S102800,E1064,ST-04,2026-06-22,06:00,14:45
S102842,E1065,ST-03,2026-06-22,18:30,05:30
S102880,E1066,ST-05,2026-06-22,06:00,16:00
S102973,E1068,ST-01,2026-06-22,08:00,17:30
S103056,E1070,ST-05,2026-06-22,18:00,06:30
S103097,E1071,ST-02,2026-06-22,06:15,16:00
S103144,E1072,ST-06,2026-06-22,06:30,18:00
S103186,E1073,ST-01,2026-06-22,08:00,18:30
S103234,E1074,ST-05,2026-06-22,06:30,14:30
S103284,E1075,ST-06,2026-06-22,08:30,17:45
S103335,E1076,ST-03,2026-06-22,08:00,16:45
S103463,E1079,ST-05,2026-06-22,06:15,15:15
S103510,E1080,ST-04,2026-06-22,07:15,17:00
S103626,E1083,ST-05,2026-06-22,18:00,
S103706,E1085,ST-04,2026-06-22,06:00,14:15
S103803,E1087,ST-02,2026-06-22,08:15,20:45
S103901,E1089,ST-02,2026-06-22,07:15,16:30
S103955,E1090,ST-05,2026-06-22,06:00,15:15
S103958,E1091,ST-06,2026-06-22,06:00,15:45
S104013,E1092,ST-04,2026-06-22,09:00,19:00
S104059,E1093,ST-02,2026-06-22,08:00,18:30
S104100,E1094,ST-04,2026-06-22,18:15,06:00
S104195,E1096,ST-02,2026-06-22,08:00,16:30
S104253,E1098,ST-03,2026-06-22,09:15,18:15
S104361,E1100,ST-06,2026-06-22,07:00,15:45
S104411,E1101,ST-06,2026-06-22,08:15,20:15
S104445,E1102,ST-04,2026-06-22,06:00,14:15
S104488,E1103,ST-06,2026-06-22,08:00,16:45
S104534,E1104,ST-02,2026-06-22,06:00,16:00
S104582,E1105,ST-04,2026-06-22,08:00,17:15
S104723,E1108,ST-06,2026-06-22,07:00,16:30
S104771,E1109,ST-05,2026-06-22,08:00,16:30
S104859,E1111,ST-05,2026-06-22,08:30,17:15
S104907,E1112,ST-05,2026-06-22,07:00,19:30
S104944,E1113,ST-02,2026-06-22,07:15,16:00
S104994,E1114,ST-01,2026-06-22,07:00,16:45
S105128,E1117,ST-03,2026-06-22,06:30,16:45
S105213,E1119,ST-02,2026-06-22,06:15,15:30
S105270,E1120,ST-01,2026-06-22,08:00,18:15
S105321,E1121,ST-03,2026-06-22,18:00,05:30
S105365,E1122,ST-03,2026-06-22,06:30,15:15
S105474,E1124,ST-04,2026-06-22,08:00,18:15
S105521,E1125,ST-05,2026-06-22,08:00,16:30
S105573,E1126,ST-06,2026-06-22,08:00,16:30
S105673,E1129,ST-04,2026-06-22,06:00,15:00
S105717,E1130,ST-02,2026-06-22,06:15,15:45
S105813,E1132,ST-02,2026-06-22,18:15,05:15
S105859,E1133,ST-01,2026-06-22,08:15,18:00
S105954,E1135,ST-05,2026-06-22,08:15,16:30
S106004,E1136,ST-03,2026-06-22,06:00,15:00
S106135,E1139,ST-03,2026-06-22,18:00,06:00
S106172,E1140,ST-04,2026-06-22,08:00,17:30
S106293,E1143,ST-02,2026-06-22,06:00,
S106335,E1144,ST-06,2026-06-22,09:30,17:45
S106374,E1145,ST-03,2026-06-22,19:15,08:15
S106443,E1147,ST-01,2026-06-22,06:15,18:45
S106480,E1148,ST-01,2026-06-22,06:00,14:15
S106521,E1149,ST-05,2026-06-22,08:00,20:00
S106605,E1151,ST-04,2026-06-22,08:30,17:15
S106695,E1153,ST-02,2026-06-22,06:00,14:30
S106745,E1154,ST-04,2026-06-22,06:15,14:45
S106834,E1156,ST-04,2026-06-22,08:00,16:15
S106882,E1157,ST-05,2026-06-22,06:00,18:45
S107049,E1161,ST-05,2026-06-22,07:15,20:00
S107092,E1162,ST-03,2026-06-22,06:00,17:15
S107139,E1163,ST-01,2026-06-22,07:00,16:15
S107191,E1164,ST-04,2026-06-22,08:00,17:15
S107290,E1166,ST-06,2026-06-22,08:00,17:30
S107513,E1171,ST-02,2026-06-22,08:00,18:15
S107656,E1174,ST-01,2026-06-22,07:15,16:15
S107704,E1175,ST-03,2026-06-22,06:15,19:15
S107787,E1177,ST-02,2026-06-22,06:30,15:30
S107833,E1178,ST-03,2026-06-22,07:00,17:00
S107881,E1179,ST-05,2026-06-22,08:00,21:00
S107921,E1180,ST-06,2026-06-22,08:00,17:30
S107967,E1181,ST-04,2026-06-22,19:00,07:15
S108000,E1182,ST-05,2026-06-22,18:15,06:15
S108039,E1183,ST-06,2026-06-22,19:30,06:30
S108086,E1184,ST-01,2026-06-22,19:30,23:30
S108213,E1187,ST-04,2026-06-22,09:00,18:15
S108263,E1188,ST-02,2026-06-22,09:00,21:00
S108353,E1190,ST-05,2026-06-22,06:15,18:00
S108394,E1191,ST-01,2026-06-22,06:00,15:45
S108545,E1195,ST-04,2026-06-22,08:00,16:30
S108592,E1196,ST-04,2026-06-22,18:00,07:00
S108631,E1197,ST-02,2026-06-22,08:00,16:30
S108684,E1198,ST-04,2026-06-22,08:15,18:00
S108740,E1199,ST-05,2026-06-22,08:30,17:30
S108790,E1200,ST-04,2026-06-22,06:30,15:15
S108914,E1203,ST-03,2026-06-22,09:15,18:30
S108961,E1204,ST-02,2026-06-22,06:00,15:30
S109062,E1206,ST-03,2026-06-22,09:00,18:15
S109152,E1208,ST-01,2026-06-22,08:00,17:15
S109204,E1209,ST-05,2026-06-22,08:15,17:30
S109368,E1213,ST-03,2026-06-22,06:30,15:30
S109371,E1213,ST-04,2026-06-22,07:00,11:00
S100011,E1001,ST-01,2026-06-23,08:15,18:00
S100202,E1005,ST-05,2026-06-23,06:00,14:30
S100291,E1007,ST-06,2026-06-23,09:15,20:00
S100328,E1008,ST-03,2026-06-23,06:00,17:00
S100408,E1010,ST-01,2026-06-23,08:15,
S100458,E1011,ST-01,2026-06-23,07:00,16:30
S100617,E1015,ST-05,2026-06-23,08:00,17:30
S100666,E1016,ST-04,2026-06-23,09:30,19:45
S100713,E1017,ST-05,2026-06-23,09:00,21:00
S100750,E1018,ST-01,2026-06-23,08:30,18:15
S100790,E1019,ST-05,2026-06-23,09:00,17:45
S100877,E1021,ST-04,2026-06-23,06:00,18:45
S101003,E1024,ST-01,2026-06-23,09:15,18:30
S101137,E1027,ST-06,2026-06-23,09:15,19:30
S101188,E1028,ST-01,2026-06-23,08:30,17:45
S101231,E1029,ST-04,2026-06-23,08:00,17:45
S101283,E1030,ST-03,2026-06-23,07:15,16:45
S101379,E1032,ST-01,2026-06-23,08:00,16:30
S101609,E1038,ST-06,2026-06-23,09:00,20:45
S101644,E1039,ST-04,2026-06-23,07:00,16:15
S101792,E1042,ST-03,2026-06-23,07:15,18:45
S101835,E1043,ST-03,2026-06-23,07:00,16:15
S101884,E1044,ST-02,2026-06-23,18:00,06:15
S101929,E1045,ST-05,2026-06-23,07:15,15:45
S101982,E1046,ST-03,2026-06-23,09:00,18:30
S102069,E1048,ST-01,2026-06-23,06:30,15:45
S102118,E1049,ST-01,2026-06-23,06:00,16:30
S102202,E1051,ST-06,2026-06-23,06:30,14:45
S102415,E1056,ST-03,2026-06-23,07:00,16:15
S102465,E1057,ST-01,2026-06-23,06:30,17:00
S102511,E1058,ST-04,2026-06-23,06:15,16:15
S102564,E1059,ST-06,2026-06-23,08:30,12:30
S102753,E1063,ST-05,2026-06-23,08:00,16:45
S102843,E1065,ST-03,2026-06-23,19:00,06:45
S102925,E1067,ST-06,2026-06-23,08:30,18:00
S102974,E1068,ST-01,2026-06-23,06:00,14:30
S103235,E1074,ST-05,2026-06-23,08:15,17:15
S103464,E1079,ST-05,2026-06-23,08:00,19:00
S103511,E1080,ST-04,2026-06-23,08:15,18:15
S103553,E1081,ST-04,2026-06-23,20:30,09:15
S103587,E1082,ST-04,2026-06-23,06:00,17:45
S103707,E1085,ST-04,2026-06-23,09:30,18:00
S103757,E1086,ST-03,2026-06-23,20:15,08:00
S103804,E1087,ST-02,2026-06-23,06:30,17:00
S103848,E1088,ST-05,2026-06-23,08:00,16:30
S104014,E1092,ST-04,2026-06-23,08:00,19:00
S104060,E1093,ST-02,2026-06-23,06:00,16:00
S104144,E1095,ST-03,2026-06-23,08:15,17:00
S104196,E1096,ST-02,2026-06-23,06:30,16:00
S104250,E1097,ST-02,2026-06-23,08:00,17:30
S104254,E1098,ST-03,2026-06-23,08:30,17:15
S104311,E1099,ST-02,2026-06-23,20:15,07:15
S104412,E1101,ST-06,2026-06-23,08:00,20:15
S104489,E1103,ST-06,2026-06-23,07:30,17:45
S104535,E1104,ST-02,2026-06-23,07:00,17:30
S104632,E1106,ST-03,2026-06-23,08:00,20:15
S104635,E1106,ST-02,2026-06-23,07:00,11:00
S104673,E1107,ST-04,2026-06-23,09:00,17:15
S104772,E1109,ST-05,2026-06-23,06:00,14:30
S104817,E1110,ST-06,2026-06-23,07:00,16:15
S104860,E1111,ST-05,2026-06-23,06:15,15:15
S104945,E1113,ST-02,2026-06-23,09:00,17:00
S104995,E1114,ST-01,2026-06-23,09:15,18:00
S105040,E1115,ST-06,2026-06-23,09:00,17:15
S105169,E1118,ST-03,2026-06-23,08:00,17:45
S105214,E1119,ST-02,2026-06-23,09:00,18:00
S105271,E1120,ST-01,2026-06-23,09:00,18:45
S105322,E1121,ST-03,2026-06-23,18:00,06:30
S105425,E1123,ST-01,2026-06-23,06:00,15:30
S105522,E1125,ST-05,2026-06-23,06:00,14:30
S105574,E1126,ST-06,2026-06-23,06:00,14:45
S105577,E1127,ST-04,2026-06-23,08:15,17:30
S105674,E1129,ST-04,2026-06-23,08:00,16:45
S105718,E1130,ST-02,2026-06-23,06:15,15:30
S105770,E1131,ST-01,2026-06-23,06:15,16:30
S105814,E1132,ST-02,2026-06-23,19:15,06:45
S105860,E1133,ST-01,2026-06-23,06:00,14:30
S105906,E1134,ST-04,2026-06-23,09:15,19:00
S106049,E1137,ST-05,2026-06-23,06:30,15:45
S106095,E1138,ST-01,2026-06-23,19:00,06:45
S106136,E1139,ST-03,2026-06-23,19:00,07:15
S106173,E1140,ST-04,2026-06-23,08:00,17:00
S106218,E1141,ST-01,2026-06-23,06:00,
S106253,E1142,ST-03,2026-06-23,07:00,19:00
S106294,E1143,ST-02,2026-06-23,06:00,15:45
S106410,E1146,ST-04,2026-06-23,20:00,08:15
S106444,E1147,ST-01,2026-06-23,06:15,18:00
S106481,E1148,ST-01,2026-06-23,07:30,16:00
S106606,E1151,ST-04,2026-06-23,08:15,16:45
S106651,E1152,ST-06,2026-06-23,08:00,19:45
S106696,E1153,ST-02,2026-06-23,06:00,15:15
S106746,E1154,ST-04,2026-06-23,09:00,18:00
S106792,E1155,ST-03,2026-06-23,08:30,20:00
S106835,E1156,ST-04,2026-06-23,06:00,15:15
S106967,E1159,ST-06,2026-06-23,20:00,07:45
S106971,E1159,ST-01,2026-06-23,18:00,22:00
S107050,E1161,ST-05,2026-06-23,06:15,19:15
S107093,E1162,ST-03,2026-06-23,07:00,17:00
S107140,E1163,ST-01,2026-06-23,06:30,16:00
S107192,E1164,ST-04,2026-06-23,09:30,18:00
S107291,E1166,ST-06,2026-06-23,08:00,18:15
S107373,E1168,ST-04,2026-06-23,07:30,16:45
S107471,E1170,ST-05,2026-06-23,08:00,17:30
S107607,E1173,ST-05,2026-06-23,06:00,15:00
S107705,E1175,ST-03,2026-06-23,08:00,20:00
S107882,E1179,ST-05,2026-06-23,06:30,19:15
S107968,E1181,ST-04,2026-06-23,18:00,05:45
S108082,E1184,ST-06,2026-06-23,20:30,08:45
S108175,E1186,ST-05,2026-06-23,08:00,20:30
S108214,E1187,ST-04,2026-06-23,06:00,15:30
S108304,E1189,ST-03,2026-06-23,06:00,15:15
S108395,E1191,ST-01,2026-06-23,07:00,15:15
S108400,E1191,ST-06,2026-06-23,06:00,10:00
S108444,E1192,ST-05,2026-06-23,06:15,17:00
S108546,E1195,ST-04,2026-06-23,07:15,16:00
S108593,E1196,ST-04,2026-06-23,18:00,05:45
S108632,E1197,ST-02,2026-06-23,08:00,16:45
S108685,E1198,ST-04,2026-06-23,06:15,
S108791,E1200,ST-04,2026-06-23,08:00,16:45
S108875,E1202,ST-06,2026-06-23,18:00,06:15
S108915,E1203,ST-03,2026-06-23,08:00,16:30
S108962,E1204,ST-02,2026-06-23,08:30,17:30
S109011,E1205,ST-02,2026-06-23,08:00,17:00
S109063,E1206,ST-03,2026-06-23,09:00,18:30
S109108,E1207,ST-02,2026-06-23,08:15,18:45
S109205,E1209,ST-05,2026-06-23,07:30,15:45
S109250,E1210,ST-03,2026-06-23,06:00,15:30
S109327,E1212,ST-06,2026-06-23,20:00,06:45
S109369,E1213,ST-03,2026-06-23,06:00,14:45
S109372,E1213,ST-04,2026-06-23,09:00,13:00
S100060,E1002,ST-02,2026-06-24,09:00,17:45
S100159,E1004,ST-03,2026-06-24,19:30,07:30
S100254,E1006,ST-04,2026-06-24,08:00,19:30
S100459,E1011,ST-01,2026-06-24,08:00,17:30
S100501,E1012,ST-04,2026-06-24,07:00,17:45
S100543,E1013,ST-04,2026-06-24,08:00,19:15
S100618,E1015,ST-05,2026-06-24,07:00,17:30
S100751,E1018,ST-01,2026-06-24,08:00,18:30
S100835,E1020,ST-03,2026-06-24,06:00,15:00
S100959,E1023,ST-01,2026-06-24,07:30,16:30
S101004,E1024,ST-01,2026-06-24,07:15,16:45
S101052,E1025,ST-02,2026-06-24,09:15,19:15
S101138,E1027,ST-06,2026-06-24,08:00,18:15
S101189,E1028,ST-01,2026-06-24,08:00,18:00
S101284,E1030,ST-03,2026-06-24,09:00,18:15
S101330,E1031,ST-05,2026-06-24,09:00,19:00
S101380,E1032,ST-01,2026-06-24,07:15,18:15
S101432,E1033,ST-01,2026-06-24,06:00,15:00
S101478,E1034,ST-02,2026-06-24,06:00,15:30
S101528,E1036,ST-03,2026-06-24,08:00,19:45
S101578,E1037,ST-03,2026-06-24,18:00,06:30
S101702,E1040,ST-03,2026-06-24,09:00,18:30
S101749,E1041,ST-03,2026-06-24,08:00,18:15
S101836,E1043,ST-03,2026-06-24,09:00,18:30
S101930,E1045,ST-05,2026-06-24,08:00,17:30
S102025,E1047,ST-06,2026-06-24,08:00,18:30
S102070,E1048,ST-01,2026-06-24,09:00,17:00
S102072,E1048,ST-03,2026-06-24,09:00,13:00
S102119,E1049,ST-01,2026-06-24,09:00,18:45
S102252,E1052,ST-01,2026-06-24,08:00,17:00
S102293,E1053,ST-01,2026-06-24,18:00,06:45
S102330,E1054,ST-03,2026-06-24,07:00,15:45
S102372,E1055,ST-06,2026-06-24,20:00,08:30
S102416,E1056,ST-03,2026-06-24,07:00,17:45
S102512,E1058,ST-04,2026-06-24,07:00,16:15
S102565,E1059,ST-06,2026-06-24,06:00,10:00
S102610,E1060,ST-02,2026-06-24,08:00,17:15
S102656,E1061,ST-01,2026-06-24,08:00,17:15
S102754,E1063,ST-05,2026-06-24,09:00,19:30
S102844,E1065,ST-03,2026-06-24,18:30,05:45
S102881,E1066,ST-05,2026-06-24,09:00,17:30
S102926,E1067,ST-06,2026-06-24,06:15,15:00
S103098,E1071,ST-02,2026-06-24,06:30,15:45
S103145,E1072,ST-06,2026-06-24,08:15,18:00
S103285,E1075,ST-06,2026-06-24,08:30,17:15
S103336,E1076,ST-03,2026-06-24,08:00,17:00
S103383,E1077,ST-04,2026-06-24,19:00,07:15
S103424,E1078,ST-03,2026-06-24,18:30,07:15
S103588,E1082,ST-04,2026-06-24,06:00,17:45
S103627,E1083,ST-05,2026-06-24,19:00,06:30
S103663,E1084,ST-03,2026-06-24,07:00,18:45
